,identifier,response_id,sentence_number,token_number,token,lemma,pos
232,Q9_R_3R7kTXWEvBoSVfb_0_12,R_3R7kTXWEvBoSVfb,0,12,aan,aan,ADP
233,Q9_R_3R7kTXWEvBoSVfb_0_13,R_3R7kTXWEvBoSVfb,0,13,te,te,ADP
234,Q9_R_3R7kTXWEvBoSVfb_0_14,R_3R7kTXWEvBoSVfb,0,14,bieden,aanbieden,VERB
235,Q9_R_3R7kTXWEvBoSVfb_0_15,R_3R7kTXWEvBoSVfb,0,15,in,in,ADP
236,Q9_R_3R7kTXWEvBoSVfb_0_16,R_3R7kTXWEvBoSVfb,0,16,functie,functie,NOUN
237,Q9_R_3R7kTXWEvBoSVfb_0_17,R_3R7kTXWEvBoSVfb,0,17,van,van,ADP
238,Q9_R_3R7kTXWEvBoSVfb_0_18,R_3R7kTXWEvBoSVfb,0,18,de,de,DET
239,Q9_R_3R7kTXWEvBoSVfb_0_19,R_3R7kTXWEvBoSVfb,0,19,voorkennis,voorkennis,NOUN
240,Q9_R_3R7kTXWEvBoSVfb_0_20,R_3R7kTXWEvBoSVfb,0,20,",",",",PUNCT
241,Q9_R_3R7kTXWEvBoSVfb_0_21,R_3R7kTXWEvBoSVfb,0,21,achtergrond,achtergrond,NOUN
242,Q9_R_3R7kTXWEvBoSVfb_0_22,R_3R7kTXWEvBoSVfb,0,22,en,en,CCONJ
243,Q9_R_3R7kTXWEvBoSVfb_0_23,R_3R7kTXWEvBoSVfb,0,23,vaardigheden,vaardighead,NOUN
244,Q9_R_3R7kTXWEvBoSVfb_0_24,R_3R7kTXWEvBoSVfb,0,24,van,van,ADP
245,Q9_R_3R7kTXWEvBoSVfb_0_25,R_3R7kTXWEvBoSVfb,0,25,de,de,DET
246,Q9_R_3R7kTXWEvBoSVfb_0_26,R_3R7kTXWEvBoSVfb,0,26,specifieke,specifiek,ADJ
247,Q9_R_3R7kTXWEvBoSVfb_0_27,R_3R7kTXWEvBoSVfb,0,27,leerlingen,leerling,NOUN
248,Q9_R_3R7kTXWEvBoSVfb_0_28,R_3R7kTXWEvBoSVfb,0,28,.,.,PUNCT
249,Q9_R_SIRLhLtxBWnZIAh_0_0,R_SIRLhLtxBWnZIAh,0,0,Lezen,Lezen,PROPN
250,Q9_R_SIRLhLtxBWnZIAh_0_1,R_SIRLhLtxBWnZIAh,0,1,van,van,ADP
251,Q9_R_SIRLhLtxBWnZIAh_0_2,R_SIRLhLtxBWnZIAh,0,2,klassiekers,klassieker,NOUN
252,Q9_R_SIRLhLtxBWnZIAh_0_3,R_SIRLhLtxBWnZIAh,0,3,heeft,hebben,VERB
253,Q9_R_SIRLhLtxBWnZIAh_0_4,R_SIRLhLtxBWnZIAh,0,4,meerdere,meerdere,DET
254,Q9_R_SIRLhLtxBWnZIAh_0_5,R_SIRLhLtxBWnZIAh,0,5,lagen,laag,NOUN
255,Q9_R_SIRLhLtxBWnZIAh_0_6,R_SIRLhLtxBWnZIAh,0,6,:,:,PUNCT
256,Q9_R_SIRLhLtxBWnZIAh_0_7,R_SIRLhLtxBWnZIAh,0,7,het,het,PRON
257,Q9_R_SIRLhLtxBWnZIAh_0_8,R_SIRLhLtxBWnZIAh,0,8,gaat,misgaan,VERB
258,Q9_R_SIRLhLtxBWnZIAh_0_9,R_SIRLhLtxBWnZIAh,0,9,niet,niet,ADV
259,Q9_R_SIRLhLtxBWnZIAh_0_10,R_SIRLhLtxBWnZIAh,0,10,alleen,alleen,ADV
260,Q9_R_SIRLhLtxBWnZIAh_0_11,R_SIRLhLtxBWnZIAh,0,11,om,om,ADP
261,Q9_R_SIRLhLtxBWnZIAh_0_12,R_SIRLhLtxBWnZIAh,0,12,de,de,DET
262,Q9_R_SIRLhLtxBWnZIAh_0_13,R_SIRLhLtxBWnZIAh,0,13,klassiekers,klassieker,NOUN
263,Q9_R_SIRLhLtxBWnZIAh_0_14,R_SIRLhLtxBWnZIAh,0,14,zelf,zelf,ADV
264,Q9_R_SIRLhLtxBWnZIAh_0_15,R_SIRLhLtxBWnZIAh,0,15,",",",",PUNCT
265,Q9_R_SIRLhLtxBWnZIAh_0_16,R_SIRLhLtxBWnZIAh,0,16,maar,maar,CCONJ
266,Q9_R_SIRLhLtxBWnZIAh_0_17,R_SIRLhLtxBWnZIAh,0,17,ook,ook,ADV
267,Q9_R_SIRLhLtxBWnZIAh_0_18,R_SIRLhLtxBWnZIAh,0,18,de,de,DET
268,Q9_R_SIRLhLtxBWnZIAh_0_19,R_SIRLhLtxBWnZIAh,0,19,confrontatie,confrontatie,NOUN
269,Q9_R_SIRLhLtxBWnZIAh_0_20,R_SIRLhLtxBWnZIAh,0,20,met,met,ADP
270,Q9_R_SIRLhLtxBWnZIAh_0_21,R_SIRLhLtxBWnZIAh,0,21,ideeën,idee,NOUN
271,Q9_R_SIRLhLtxBWnZIAh_0_22,R_SIRLhLtxBWnZIAh,0,22,en,en,CCONJ
272,Q9_R_SIRLhLtxBWnZIAh_0_23,R_SIRLhLtxBWnZIAh,0,23,het,het,DET
273,Q9_R_SIRLhLtxBWnZIAh_0_24,R_SIRLhLtxBWnZIAh,0,24,aanleren,aanleren,VERB
274,Q9_R_SIRLhLtxBWnZIAh_0_25,R_SIRLhLtxBWnZIAh,0,25,van,van,ADP
275,Q9_R_SIRLhLtxBWnZIAh_0_26,R_SIRLhLtxBWnZIAh,0,26,het,het,DET
276,Q9_R_SIRLhLtxBWnZIAh_0_27,R_SIRLhLtxBWnZIAh,0,27,vermogen,vermogen,NOUN
277,Q9_R_SIRLhLtxBWnZIAh_0_28,R_SIRLhLtxBWnZIAh,0,28,tot,tot,ADP
278,Q9_R_SIRLhLtxBWnZIAh_0_29,R_SIRLhLtxBWnZIAh,0,29,diep,diep,ADJ
279,Q9_R_SIRLhLtxBWnZIAh_0_30,R_SIRLhLtxBWnZIAh,0,30,en,en,CCONJ
280,Q9_R_SIRLhLtxBWnZIAh_0_31,R_SIRLhLtxBWnZIAh,0,31,geconcentreerd,concentreren,VERB
281,Q9_R_SIRLhLtxBWnZIAh_0_32,R_SIRLhLtxBWnZIAh,0,32,lezen,lezen,VERB
282,Q9_R_SIRLhLtxBWnZIAh_0_33,R_SIRLhLtxBWnZIAh,0,33,als,als,SCONJ
283,Q9_R_SIRLhLtxBWnZIAh_0_34,R_SIRLhLtxBWnZIAh,0,34,vaardigheid,vaardigheid,NOUN
284,Q9_R_SIRLhLtxBWnZIAh_0_35,R_SIRLhLtxBWnZIAh,0,35,binnen,binnen,ADP
285,Q9_R_SIRLhLtxBWnZIAh_0_36,R_SIRLhLtxBWnZIAh,0,36,onze,ons,PRON
286,Q9_R_SIRLhLtxBWnZIAh_0_37,R_SIRLhLtxBWnZIAh,0,37,samenleving,samenleving,NOUN
287,Q9_R_SIRLhLtxBWnZIAh_0_38,R_SIRLhLtxBWnZIAh,0,38,.,.,PUNCT
288,Q9_R_28FJGADim6TlPDr_0_0,R_28FJGADim6TlPDr,0,0,Ik,ik,PRON
289,Q9_R_28FJGADim6TlPDr_0_1,R_28FJGADim6TlPDr,0,1,ben,zijn,AUX
290,Q9_R_28FJGADim6TlPDr_0_2,R_28FJGADim6TlPDr,0,2,voor,voor,ADP
291,Q9_R_28FJGADim6TlPDr_0_3,R_28FJGADim6TlPDr,0,3,de,de,DET
292,Q9_R_28FJGADim6TlPDr_0_4,R_28FJGADim6TlPDr,0,4,verplichte,verplichten,VERB
293,Q9_R_28FJGADim6TlPDr_0_5,R_28FJGADim6TlPDr,0,5,leeslijst,leeslijst,NOUN
294,Q9_R_28FJGADim6TlPDr_0_6,R_28FJGADim6TlPDr,0,6,",",",",PUNCT
295,Q9_R_28FJGADim6TlPDr_0_7,R_28FJGADim6TlPDr,0,7,omdat,omdat,SCONJ
296,Q9_R_28FJGADim6TlPDr_0_8,R_28FJGADim6TlPDr,0,8,ik,ik,PRON
297,Q9_R_28FJGADim6TlPDr_0_9,R_28FJGADim6TlPDr,0,9,denk,denken,VERB
298,Q9_R_28FJGADim6TlPDr_0_10,R_28FJGADim6TlPDr,0,10,dat,dat,SCONJ
299,Q9_R_28FJGADim6TlPDr_0_11,R_28FJGADim6TlPDr,0,11,het,het,PRON
300,Q9_R_28FJGADim6TlPDr_0_12,R_28FJGADim6TlPDr,0,12,belangrijk,belangrijk,ADJ
301,Q9_R_28FJGADim6TlPDr_0_13,R_28FJGADim6TlPDr,0,13,is,zijn,AUX
302,Q9_R_28FJGADim6TlPDr_0_14,R_28FJGADim6TlPDr,0,14,dat,dat,SCONJ
303,Q9_R_28FJGADim6TlPDr_0_15,R_28FJGADim6TlPDr,0,15,leerlingen,leerling,NOUN
304,Q9_R_28FJGADim6TlPDr_0_16,R_28FJGADim6TlPDr,0,16,een,een,DET
305,Q9_R_28FJGADim6TlPDr_0_17,R_28FJGADim6TlPDr,0,17,veelzijdig,veelzijdig,ADJ
306,Q9_R_28FJGADim6TlPDr_0_18,R_28FJGADim6TlPDr,0,18,beeld,beeld,NOUN
307,Q9_R_28FJGADim6TlPDr_0_19,R_28FJGADim6TlPDr,0,19,krijgen,krijgen,VERB
308,Q9_R_28FJGADim6TlPDr_0_20,R_28FJGADim6TlPDr,0,20,-,-,PUNCT
309,Q9_R_28FJGADim6TlPDr_0_21,R_28FJGADim6TlPDr,0,21,zonder,zonder,ADP
310,Q9_R_28FJGADim6TlPDr_0_22,R_28FJGADim6TlPDr,0,22,verplichte,verplichten,VERB
311,Q9_R_28FJGADim6TlPDr_0_23,R_28FJGADim6TlPDr,0,23,leeslijst,leeslijst,NOUN
312,Q9_R_28FJGADim6TlPDr_0_24,R_28FJGADim6TlPDr,0,24,kan,kunnen,AUX
313,Q9_R_28FJGADim6TlPDr_0_25,R_28FJGADim6TlPDr,0,25,een,een,DET
314,Q9_R_28FJGADim6TlPDr_0_26,R_28FJGADim6TlPDr,0,26,leerling,leerling,NOUN
315,Q9_R_28FJGADim6TlPDr_0_27,R_28FJGADim6TlPDr,0,27,ervoor,ervoor,ADV
316,Q9_R_28FJGADim6TlPDr_0_28,R_28FJGADim6TlPDr,0,28,kiezen,kiezen,VERB
317,Q9_R_28FJGADim6TlPDr_0_29,R_28FJGADim6TlPDr,0,29,om,om,ADP
318,Q9_R_28FJGADim6TlPDr_0_30,R_28FJGADim6TlPDr,0,30,de,de,DET
319,Q9_R_28FJGADim6TlPDr_0_31,R_28FJGADim6TlPDr,0,31,hele,heel,ADJ
320,Q9_R_28FJGADim6TlPDr_0_32,R_28FJGADim6TlPDr,0,32,Tweede,Tweede,PROPN
321,Q9_R_28FJGADim6TlPDr_0_33,R_28FJGADim6TlPDr,0,33,Wereldoorlog,Wereldoorlog,PROPN
322,Q9_R_28FJGADim6TlPDr_0_34,R_28FJGADim6TlPDr,0,34,of,of,CCONJ
323,Q9_R_28FJGADim6TlPDr_0_35,R_28FJGADim6TlPDr,0,35,koloniale,koloniaal,ADJ
324,Q9_R_28FJGADim6TlPDr_0_36,R_28FJGADim6TlPDr,0,36,geschiedenis,geschiedenis,NOUN
325,Q9_R_28FJGADim6TlPDr_0_37,R_28FJGADim6TlPDr,0,37,over,over,ADP
326,Q9_R_28FJGADim6TlPDr_0_38,R_28FJGADim6TlPDr,0,38,te,te,ADP
327,Q9_R_28FJGADim6TlPDr_0_39,R_28FJGADim6TlPDr,0,39,slaan,overslaan,VERB
328,Q9_R_28FJGADim6TlPDr_0_40,R_28FJGADim6TlPDr,0,40,",",",",PUNCT
329,Q9_R_28FJGADim6TlPDr_0_41,R_28FJGADim6TlPDr,0,41,dat,dat,PRON
330,Q9_R_28FJGADim6TlPDr_0_42,R_28FJGADim6TlPDr,0,42,lijkt,lijken,VERB
331,Q9_R_28FJGADim6TlPDr_0_43,R_28FJGADim6TlPDr,0,43,me,me,PRON
332,Q9_R_28FJGADim6TlPDr_0_44,R_28FJGADim6TlPDr,0,44,niet,niet,ADV
333,Q9_R_28FJGADim6TlPDr_0_45,R_28FJGADim6TlPDr,0,45,de,de,DET
334,Q9_R_28FJGADim6TlPDr_0_46,R_28FJGADim6TlPDr,0,46,bedoeling,bedoeling,NOUN
335,Q9_R_28FJGADim6TlPDr_0_47,R_28FJGADim6TlPDr,0,47,.,.,PUNCT
336,Q9_R_28FJGADim6TlPDr_1_0,R_28FJGADim6TlPDr,1,0,Wel,wel,ADV
337,Q9_R_28FJGADim6TlPDr_1_1,R_28FJGADim6TlPDr,1,1,moet,moeten,AUX
338,Q9_R_28FJGADim6TlPDr_1_2,R_28FJGADim6TlPDr,1,2,die,die,DET
339,Q9_R_28FJGADim6TlPDr_1_3,R_28FJGADim6TlPDr,1,3,verplichte,verplichten,VERB
340,Q9_R_28FJGADim6TlPDr_1_4,R_28FJGADim6TlPDr,1,4,leeslijst,leeslijst,NOUN
341,Q9_R_28FJGADim6TlPDr_1_5,R_28FJGADim6TlPDr,1,5,veelzijdig,veelzijdig,ADJ
342,Q9_R_28FJGADim6TlPDr_1_6,R_28FJGADim6TlPDr,1,6,en,en,CCONJ
343,Q9_R_28FJGADim6TlPDr_1_7,R_28FJGADim6TlPDr,1,7,divers,divers,ADJ
344,Q9_R_28FJGADim6TlPDr_1_8,R_28FJGADim6TlPDr,1,8,zijn,zijn,AUX
345,Q9_R_28FJGADim6TlPDr_1_9,R_28FJGADim6TlPDr,1,9,!,!,PUNCT
346,Q9_R_28FJGADim6TlPDr_2_0,R_28FJGADim6TlPDr,2,0,Dus,dus,ADV
347,Q9_R_28FJGADim6TlPDr_2_1,R_28FJGADim6TlPDr,2,1,:,:,PUNCT
348,Q9_R_28FJGADim6TlPDr_2_2,R_28FJGADim6TlPDr,2,2,aandacht,aandacht,NOUN
349,Q9_R_28FJGADim6TlPDr_2_3,R_28FJGADim6TlPDr,2,3,voor,voor,ADP
350,Q9_R_28FJGADim6TlPDr_2_4,R_28FJGADim6TlPDr,2,4,vrouwen,vrouw,NOUN
351,Q9_R_28FJGADim6TlPDr_2_5,R_28FJGADim6TlPDr,2,5,",",",",PUNCT
352,Q9_R_28FJGADim6TlPDr_2_6,R_28FJGADim6TlPDr,2,6,transmensen,Transmensen,NOUN
353,Q9_R_28FJGADim6TlPDr_2_7,R_28FJGADim6TlPDr,2,7,",",",",PUNCT
354,Q9_R_28FJGADim6TlPDr_2_8,R_28FJGADim6TlPDr,2,8,mensen,mens,NOUN
355,Q9_R_28FJGADim6TlPDr_2_9,R_28FJGADim6TlPDr,2,9,van,van,ADP
356,Q9_R_28FJGADim6TlPDr_2_10,R_28FJGADim6TlPDr,2,10,kleur,kleur,NOUN
357,Q9_R_28FJGADim6TlPDr_2_11,R_28FJGADim6TlPDr,2,11,",",",",PUNCT
358,Q9_R_28FJGADim6TlPDr_2_12,R_28FJGADim6TlPDr,2,12,enzovoorts,enzovoorts,CCONJ
359,Q9_R_28FJGADim6TlPDr_2_13,R_28FJGADim6TlPDr,2,13,!,!,PUNCT
360,Q9_R_1ihuARAuexD5ryt_0_0,R_1ihuARAuexD5ryt,0,0,Leesplezier,leesplezier,NOUN
361,Q9_R_1ihuARAuexD5ryt_0_1,R_1ihuARAuexD5ryt,0,1,is,zijn,AUX
362,Q9_R_1ihuARAuexD5ryt_0_2,R_1ihuARAuexD5ryt,0,2,essentieel,essentieel,ADJ
363,Q9_R_1ihuARAuexD5ryt_0_3,R_1ihuARAuexD5ryt,0,3,",",",",PUNCT
364,Q9_R_1ihuARAuexD5ryt_0_4,R_1ihuARAuexD5ryt,0,4,maar,maar,CCONJ
365,Q9_R_1ihuARAuexD5ryt_0_5,R_1ihuARAuexD5ryt,0,5,het,het,PRON
366,Q9_R_1ihuARAuexD5ryt_0_6,R_1ihuARAuexD5ryt,0,6,blijft,blijven,VERB
367,Q9_R_1ihuARAuexD5ryt_0_7,R_1ihuARAuexD5ryt,0,7,de,de,DET
368,Q9_R_1ihuARAuexD5ryt_0_8,R_1ihuARAuexD5ryt,0,8,taak,taak,NOUN
369,Q9_R_1ihuARAuexD5ryt_0_9,R_1ihuARAuexD5ryt,0,9,van,van,ADP
370,Q9_R_1ihuARAuexD5ryt_0_10,R_1ihuARAuexD5ryt,0,10,het,het,DET
371,Q9_R_1ihuARAuexD5ryt_0_11,R_1ihuARAuexD5ryt,0,11,onderwijs,onderwijs,NOUN
372,Q9_R_1ihuARAuexD5ryt_0_12,R_1ihuARAuexD5ryt,0,12,om,om,ADP
373,Q9_R_1ihuARAuexD5ryt_0_13,R_1ihuARAuexD5ryt,0,13,een,een,DET
374,Q9_R_1ihuARAuexD5ryt_0_14,R_1ihuARAuexD5ryt,0,14,breed,breed,ADJ
375,Q9_R_1ihuARAuexD5ryt_0_15,R_1ihuARAuexD5ryt,0,15,aanbod,aanbod,NOUN
376,Q9_R_1ihuARAuexD5ryt_0_16,R_1ihuARAuexD5ryt,0,16,",",",",PUNCT
377,Q9_R_1ihuARAuexD5ryt_0_17,R_1ihuARAuexD5ryt,0,17,inclusief,inclusief,SCONJ
378,Q9_R_1ihuARAuexD5ryt_0_18,R_1ihuARAuexD5ryt,0,18,klassieken,klassieken,NOUN
379,Q9_R_1ihuARAuexD5ryt_0_19,R_1ihuARAuexD5ryt,0,19,",",",",PUNCT
380,Q9_R_1ihuARAuexD5ryt_0_20,R_1ihuARAuexD5ryt,0,20,herhaaldelijk,herhaaldelijk,ADJ
381,Q9_R_1ihuARAuexD5ryt_0_21,R_1ihuARAuexD5ryt,0,21,te,te,ADP
382,Q9_R_1ihuARAuexD5ryt_0_22,R_1ihuARAuexD5ryt,0,22,introduceren,introduceren,VERB
383,Q9_R_1ihuARAuexD5ryt_0_23,R_1ihuARAuexD5ryt,0,23,",",",",PUNCT
384,Q9_R_1ihuARAuexD5ryt_0_24,R_1ihuARAuexD5ryt,0,24,zoals,zoals,SCONJ
385,Q9_R_1ihuARAuexD5ryt_0_25,R_1ihuARAuexD5ryt,0,25,ouders,ouder,NOUN
386,Q9_R_1ihuARAuexD5ryt_0_26,R_1ihuARAuexD5ryt,0,26,die,die,PRON
387,Q9_R_1ihuARAuexD5ryt_0_27,R_1ihuARAuexD5ryt,0,27,geduldig,geduldig,ADJ
388,Q9_R_1ihuARAuexD5ryt_0_28,R_1ihuARAuexD5ryt,0,28,hun,hun,PRON
389,Q9_R_1ihuARAuexD5ryt_0_29,R_1ihuARAuexD5ryt,0,29,kinderen,kind,NOUN
390,Q9_R_1ihuARAuexD5ryt_0_30,R_1ihuARAuexD5ryt,0,30,spelenderwijs,spelenderwijs,ADV
391,Q9_R_1ihuARAuexD5ryt_0_31,R_1ihuARAuexD5ryt,0,31,groenten,groent,NOUN
392,Q9_R_1ihuARAuexD5ryt_0_32,R_1ihuARAuexD5ryt,0,32,leren,leren,VERB
393,Q9_R_1ihuARAuexD5ryt_0_33,R_1ihuARAuexD5ryt,0,33,eten,eten,VERB
394,Q9_R_1ihuARAuexD5ryt_0_34,R_1ihuARAuexD5ryt,0,34,.,.,PUNCT
395,Q9_R_1FG7twYtwslBRBw_0_0,R_1FG7twYtwslBRBw,0,0,Titels,titel,NOUN
396,Q9_R_1FG7twYtwslBRBw_0_1,R_1FG7twYtwslBRBw,0,1,moesten,moeten,AUX
397,Q9_R_1FG7twYtwslBRBw_0_2,R_1FG7twYtwslBRBw,0,2,wel,wel,ADV
398,Q9_R_1FG7twYtwslBRBw_0_3,R_1FG7twYtwslBRBw,0,3,altijd,altijd,ADV
399,Q9_R_1FG7twYtwslBRBw_0_4,R_1FG7twYtwslBRBw,0,4,in,in,ADP
400,Q9_R_1FG7twYtwslBRBw_0_5,R_1FG7twYtwslBRBw,0,5,overleg,overleg,NOUN
401,Q9_R_1FG7twYtwslBRBw_0_6,R_1FG7twYtwslBRBw,0,6,gekozen,kiezen,VERB
402,Q9_R_1FG7twYtwslBRBw_0_7,R_1FG7twYtwslBRBw,0,7,worden,worden,AUX
403,Q9_R_1FG7twYtwslBRBw_0_8,R_1FG7twYtwslBRBw,0,8,",",",",PUNCT
404,Q9_R_1FG7twYtwslBRBw_0_9,R_1FG7twYtwslBRBw,0,9,en,en,CCONJ
405,Q9_R_1FG7twYtwslBRBw_0_10,R_1FG7twYtwslBRBw,0,10,we,we,PRON
406,Q9_R_1FG7twYtwslBRBw_0_11,R_1FG7twYtwslBRBw,0,11,hadden,hebben,VERB
407,Q9_R_1FG7twYtwslBRBw_0_12,R_1FG7twYtwslBRBw,0,12,een,een,DET
408,Q9_R_1FG7twYtwslBRBw_0_13,R_1FG7twYtwslBRBw,0,13,lange,lang,ADJ
409,Q9_R_1FG7twYtwslBRBw_0_14,R_1FG7twYtwslBRBw,0,14,lijst,lijst,NOUN
410,Q9_R_1FG7twYtwslBRBw_0_15,R_1FG7twYtwslBRBw,0,15,met,met,ADP
411,Q9_R_1FG7twYtwslBRBw_0_16,R_1FG7twYtwslBRBw,0,16,suggesties,suggestie,NOUN
412,Q9_R_2YkRhIi3giEOTD8_0_0,R_2YkRhIi3giEOTD8,0,0,bij,bij,ADP
413,Q9_R_2YkRhIi3giEOTD8_0_1,R_2YkRhIi3giEOTD8,0,1,de,de,DET
414,Q9_R_2YkRhIi3giEOTD8_0_2,R_2YkRhIi3giEOTD8,0,2,klassiekers,klassieker,NOUN
415,Q9_R_2YkRhIi3giEOTD8_0_3,R_2YkRhIi3giEOTD8,0,3,ligt,liggen,VERB
416,Q9_R_2YkRhIi3giEOTD8_0_4,R_2YkRhIi3giEOTD8,0,4,de,de,DET
417,Q9_R_2YkRhIi3giEOTD8_0_5,R_2YkRhIi3giEOTD8,0,5,basis,basis,NOUN
418,Q9_R_2YkRhIi3giEOTD8_0_6,R_2YkRhIi3giEOTD8,0,6,van,van,ADP
419,Q9_R_2YkRhIi3giEOTD8_0_7,R_2YkRhIi3giEOTD8,0,7,het,het,DET
420,Q9_R_2YkRhIi3giEOTD8_0_8,R_2YkRhIi3giEOTD8,0,8,huidig,huidig,ADJ
421,Q9_R_2YkRhIi3giEOTD8_0_9,R_2YkRhIi3giEOTD8,0,9,Nederlands,Nederlands,PROPN
422,Q9_R_2YkRhIi3giEOTD8_0_10,R_2YkRhIi3giEOTD8,0,10,.,.,PUNCT
423,Q9_R_2YkRhIi3giEOTD8_1_0,R_2YkRhIi3giEOTD8,1,0,De,de,DET
424,Q9_R_2YkRhIi3giEOTD8_1_1,R_2YkRhIi3giEOTD8,1,1,taal,taal,NOUN
425,Q9_R_2YkRhIi3giEOTD8_1_2,R_2YkRhIi3giEOTD8,1,2,evolueert,evolueren,VERB
426,Q9_R_2YkRhIi3giEOTD8_1_3,R_2YkRhIi3giEOTD8,1,3,maar,maar,CCONJ
427,Q9_R_2YkRhIi3giEOTD8_1_4,R_2YkRhIi3giEOTD8,1,4,een,een,DET
428,Q9_R_2YkRhIi3giEOTD8_1_5,R_2YkRhIi3giEOTD8,1,5,basis,basis,NOUN
429,Q9_R_2YkRhIi3giEOTD8_1_6,R_2YkRhIi3giEOTD8,1,6,is,zijn,AUX
430,Q9_R_2YkRhIi3giEOTD8_1_7,R_2YkRhIi3giEOTD8,1,7,nu,nu,ADV
431,Q9_R_2YkRhIi3giEOTD8_1_8,R_2YkRhIi3giEOTD8,1,8,eenmaal,eenmaal,ADV
432,Q9_R_2YkRhIi3giEOTD8_1_9,R_2YkRhIi3giEOTD8,1,9,nodig,nodig,ADJ
433,Q9_R_2YkRhIi3giEOTD8_1_10,R_2YkRhIi3giEOTD8,1,10,.,.,PUNCT
434,Q9_R_1OZGgGNpI9GfAP3_0_0,R_1OZGgGNpI9GfAP3,0,0,Overdracht,overdracht,NOUN
435,Q9_R_1OZGgGNpI9GfAP3_0_1,R_1OZGgGNpI9GfAP3,0,1,van,van,ADP
436,Q9_R_1OZGgGNpI9GfAP3_0_2,R_1OZGgGNpI9GfAP3,0,2,gedeeld,gedeeld,VERB
437,Q9_R_1OZGgGNpI9GfAP3_0_3,R_1OZGgGNpI9GfAP3,0,3,cultureel,cultureel,ADJ
438,Q9_R_1OZGgGNpI9GfAP3_0_4,R_1OZGgGNpI9GfAP3,0,4,verleden,verleden,NOUN
439,Q9_R_1OZGgGNpI9GfAP3_0_5,R_1OZGgGNpI9GfAP3,0,5,is,zijn,AUX
440,Q9_R_1OZGgGNpI9GfAP3_0_6,R_1OZGgGNpI9GfAP3,0,6,van,van,ADP
441,Q9_R_1OZGgGNpI9GfAP3_0_7,R_1OZGgGNpI9GfAP3,0,7,belang,belang,NOUN
442,Q9_R_1OZGgGNpI9GfAP3_0_8,R_1OZGgGNpI9GfAP3,0,8,",",",",PUNCT
443,Q9_R_1OZGgGNpI9GfAP3_0_9,R_1OZGgGNpI9GfAP3,0,9,als,als,SCONJ
444,Q9_R_1OZGgGNpI9GfAP3_0_10,R_1OZGgGNpI9GfAP3,0,10,docent,docent,NOUN
445,Q9_R_1OZGgGNpI9GfAP3_0_11,R_1OZGgGNpI9GfAP3,0,11,Nederlands,Nederlands,PROPN
446,Q9_R_1OZGgGNpI9GfAP3_0_12,R_1OZGgGNpI9GfAP3,0,12,zou,zullen,AUX
447,Q9_R_1OZGgGNpI9GfAP3_0_13,R_1OZGgGNpI9GfAP3,0,13,ik,ik,PRON
448,Q9_R_1OZGgGNpI9GfAP3_0_14,R_1OZGgGNpI9GfAP3,0,14,een,een,DET
449,Q9_R_1OZGgGNpI9GfAP3_0_15,R_1OZGgGNpI9GfAP3,0,15,deel,deel,NOUN
450,Q9_R_1OZGgGNpI9GfAP3_0_16,R_1OZGgGNpI9GfAP3,0,16,van,van,ADP
451,Q9_R_1OZGgGNpI9GfAP3_0_17,R_1OZGgGNpI9GfAP3,0,17,de,de,DET
452,Q9_R_1OZGgGNpI9GfAP3_0_18,R_1OZGgGNpI9GfAP3,0,18,lijst,lijst,NOUN
453,Q9_R_1OZGgGNpI9GfAP3_0_19,R_1OZGgGNpI9GfAP3,0,19,willen,willen,VERB
454,Q9_R_1OZGgGNpI9GfAP3_0_20,R_1OZGgGNpI9GfAP3,0,20,verplichten,verplichten,VERB
455,Q9_R_1OZGgGNpI9GfAP3_0_21,R_1OZGgGNpI9GfAP3,0,21,en,en,CCONJ
456,Q9_R_1OZGgGNpI9GfAP3_0_22,R_1OZGgGNpI9GfAP3,0,22,de,de,DET
457,Q9_R_1OZGgGNpI9GfAP3_0_23,R_1OZGgGNpI9GfAP3,0,23,lijst,lijst,NOUN
458,Q9_R_1OZGgGNpI9GfAP3_0_24,R_1OZGgGNpI9GfAP3,0,24,uitbreiden,uitbreiden,VERB
459,Q9_R_3n8gJOXPMPVgbEv_0_0,R_3n8gJOXPMPVgbEv,0,0,Wie,wie,PRON
460,Q9_R_3n8gJOXPMPVgbEv_0_1,R_3n8gJOXPMPVgbEv,0,1,zijn/haar,zijn/haar,DET
461,Q9_R_3n8gJOXPMPVgbEv_0_2,R_3n8gJOXPMPVgbEv,0,2,heden,heden,NOUN
462,Q9_R_3n8gJOXPMPVgbEv_0_3,R_3n8gJOXPMPVgbEv,0,3,wil,willen,VERB
463,Q9_R_3n8gJOXPMPVgbEv_0_4,R_3n8gJOXPMPVgbEv,0,4,begrijpen,begrijpen,VERB
464,Q9_R_3n8gJOXPMPVgbEv_0_5,R_3n8gJOXPMPVgbEv,0,5,",",",",PUNCT
465,Q9_R_3n8gJOXPMPVgbEv_0_6,R_3n8gJOXPMPVgbEv,0,6,zal,zullen,AUX
466,Q9_R_3n8gJOXPMPVgbEv_0_7,R_3n8gJOXPMPVgbEv,0,7,zijn/haar,zijn/haar,DET
467,Q9_R_3n8gJOXPMPVgbEv_0_8,R_3n8gJOXPMPVgbEv,0,8,verleden,verleden,NOUN
468,Q9_R_3n8gJOXPMPVgbEv_0_9,R_3n8gJOXPMPVgbEv,0,9,moeten,moeten,AUX
